order_id,product_id,quantity,unit_price,product_name,category,brand,price,mrp,margin_percentage,shelf_life_days,min_stock_level,max_stock_level,customer_id,order_date,promised_delivery_time,actual_delivery_time,delivery_status,order_total,payment_method,delivery_partner_id,store_id,customer_name,email,phone,address,area,pincode,registration_date,customer_segment,total_orders,avg_order_value
7689275881,564692,1,215.65,Cat Food,Pet Care,"Krishna, Bail and Dyal",215.65,331.77,35.0,365,25,82,54580166,2024-02-03 05:39:09,2024-02-03 05:49:09,2024-02-03 05:48:09,On Time,215.65,Card,65098,3005,Jason Pradhan,lucky87@example.net,910366322098,"08, Dani Chowk, Shimla 913693",Silchar,67494,2023-08-11,Regular,8,1024.69
6593510732,741341,1,923.84,Eggs,Dairy & Breakfast,Prasad LLC,923.84,1154.8,20.0,7,13,62,87266831,2023-09-10 13:51:38,2023-09-10 14:05:38,2023-09-10 14:16:38,Slightly Delayed,923.84,Wallet,32589,6479,Indira Palan,vanshachaudhari@example.net,913719131231,193 Sekhon Circle Kurnool-966962,Mirzapur,336427,2024-09-29,New,17,276.09
3066405445,883013,3,989.88,Eggs,Dairy & Breakfast,Chahal Group,989.88,1237.35,20.0,7,13,98,53354003,2023-06-14 08:49:51,2023-06-14 09:06:51,2023-06-14 09:10:51,On Time,2969.64,Wallet,11326,7452,Yatin Borra,amara94@example.org,910486044530,"89/528 Bhasin, Saharanpur 707355",Raiganj,821014,2024-09-23,New,13,1934.52
5319633841,137909,2,864.3,Cough Syrup,Pharmacy,Dalal PLC,864.3,1080.37,20.0,365,23,65,95364457,2024-05-05 14:34:11,2024-05-05 14:44:11,2024-05-05 14:47:11,On Time,1728.6,Cash,41929,6455,Nitara Bandi,gaurangi65@example.org,913181185855,"H.No. 205, Bose Path Sri Ganganagar-216738",Ramagundam,738005,2024-02-21,Premium,13,1137.59
1113665104,82484,3,914.88,Baby Food,Baby Care,Mallick PLC,914.88,1306.97,30.0,365,12,73,83034412,2024-06-11 22:58:08,2024-06-11 23:13:08,2024-06-11 23:09:08,On Time,2744.64,Card,96538,2189,Unnati Deol,vchoudhary@example.com,918211722634,H.No. 276 Dugal Circle Rourkela-734631,Jamnagar,743423,2024-04-22,New,11,1077.88
8436983782,376447,3,724.84,Butter,Dairy & Breakfast,Gara and Sons,724.84,906.05,20.0,7,17,64,98896871,2024-10-22 01:59:03,2024-10-22 02:15:03,2024-10-22 02:11:03,On Time,2174.52,Cash,97548,7152,Laksh Narula,iverma@example.net,912037294459,"H.No. 523, Sani Path, Rampur 258686",Asansol,479606,2023-06-06,Regular,5,1064.61
1958942711,669378,2,212.14,Potatoes,Fruits & Vegetables,Chadha and Sons,212.14,282.85,25.0,3,23,70,30643619,2024-05-12 08:53:28,2024-05-12 09:03:28,2024-05-12 09:03:28,On Time,424.28,Cash,64613,16,Ethan Nagi,dmukherjee@example.com,919871390677,"219, Ratti Street Gwalior 736989",Shimla,499186,2024-03-31,Inactive,5,1084.47
6485627928,257719,2,281.73,Eggs,Dairy & Breakfast,Chaudhuri PLC,281.73,352.16,20.0,7,17,93,59769142,2024-09-13 05:34:48,2024-09-13 05:49:48,2024-09-13 05:48:48,On Time,563.46,Wallet,36234,5274,Pooja Bajaj,ijaya43@example.com,917213936820,21/95 Merchant Street Katni-296822,Bellary,208439,2024-03-01,New,4,718.4
8147959428,712307,2,264.89,Orange Juice,Cold Drinks & Juices,Chana LLC,264.89,378.41,30.0,180,16,73,31000129,2024-07-23 13:43:34,2024-07-23 13:53:34,2024-07-23 13:56:34,On Time,529.78,Wallet,66010,1405,Lohit Kaur,siddharth81@example.net,913242653438,"448, Rajagopal Ganj Bhubaneswar-587599",Raichur,396599,2024-03-29,Premium,18,1120.64
3697060283,949818,2,483.05,Biscuits,Snacks & Munchies,Yohannan Inc,483.05,743.15,35.0,90,21,76,57642258,2024-08-25 01:09:57,2024-08-25 01:21:57,2024-08-25 01:26:57,On Time,966.1,UPI,73189,7959,Gunbir Dutt,pbaria@example.com,914772390454,"25, Agarwal, Mumbai-047534",Etawah,558798,2024-09-27,Premium,10,1174.55
2039437258,992178,2,632.43,Pain Reliever,Pharmacy,Basu and Sons,632.43,790.54,20.0,365,16,89,20298398,2023-12-12 05:58:54,2023-12-12 06:14:54,2023-12-12 06:16:54,On Time,1264.86,Card,74030,1811,Urvi Bali,yuvrajdayal@example.org,914923522636,"H.No. 412 Batra Zila, Bhilai 424489",Ahmednagar,278627,2023-12-22,New,1,1049.6
7655293952,337168,1,545.49,Eggs,Dairy & Breakfast,Dasgupta PLC,545.49,681.86,20.0,7,25,98,23348269,2024-02-16 07:50:03,2024-02-16 08:03:03,2024-02-16 08:07:03,On Time,545.49,UPI,14565,5026,Rudra Dutta,janya57@example.com,914824634432,02/047 Patel Road Dindigul 073010,Ahmednagar,398963,2024-02-28,Inactive,9,1251.82
39791095,700048,3,141.28,Dish Soap,Household Care,Khalsa-Bhavsar,141.28,188.37,25.0,365,25,98,625395,2024-04-06 10:58:05,2024-04-06 11:17:05,2024-04-06 11:22:05,On Time,423.84000000000003,Card,41559,9008,Leena Loyal,devanshwalia@example.org,910364415832,"H.No. 758 Bhardwaj Street, Jamalpur-645017",Siliguri,645207,2024-03-27,Premium,4,1794.26
8071046067,26060,2,342.94,Vitamins,Pharmacy,Shah and Sons,342.94,428.67,20.0,365,25,57,33651554,2024-09-28 16:37:38,2024-09-28 16:48:38,2024-09-28 16:47:38,On Time,685.88,Card,48240,8228,Madhav Sridhar,ishababu@example.org,918485234953,"25/998, Date Marg Amroha 740213",Saharsa,202775,2024-09-06,New,18,697.13
2656326203,613942,1,545.0,Pet Treats,Pet Care,"Dyal, Saraf and Goel",545.0,838.46,35.0,365,28,72,92356639,2023-11-16 18:30:26,2023-11-16 18:47:26,2023-11-16 18:52:26,On Time,545.0,Wallet,76228,4807,Girish Lall,nihalmani@example.net,918704717716,"H.No. 722 Badal Street, Sangli-Miraj & Kupwad 073500",Udaipur,558949,2023-07-20,Inactive,10,261.81
2366866840,52729,1,316.02,Cat Food,Pet Care,Saini LLC,316.02,486.18,35.0,365,25,100,99772709,2023-04-22 03:14:20,2023-04-22 03:27:20,2023-04-22 03:27:20,On Time,316.02,Wallet,87681,4946,Xiti Jaggi,girishgour@example.net,915944903403,"39/76, Yogi Chowk, Jalna-806277",Tadepalligudem,798755,2023-09-03,Regular,11,1905.19
8227348656,487931,1,709.08,Sugar,Grocery & Staples,"Bahl, Jaggi and Nath",709.08,834.21,15.0,365,27,68,25977417,2023-12-01 17:46:08,2023-12-01 17:59:08,2023-12-01 17:56:08,On Time,709.08,UPI,44555,7004,Lohit Sengupta,agarwalamol@example.net,917397766081,"H.No. 985, Sarma Road, Raebareli 726376",Berhampore,363245,2024-04-13,Inactive,11,399.59
3917024194,927651,1,426.72,Baby Wipes,Baby Care,Narula Group,426.72,609.6,30.0,365,15,60,53640286,2024-09-30 20:51:24,2024-09-30 21:05:24,2024-09-30 21:07:24,On Time,426.72,Card,47124,3948,Quincy Cheema,vigvasatika@example.org,915944903566,"58/738, Dhar Zila, Phusro-372086",Mathura,28426,2023-11-12,Premium,20,1368.38
3101265,300159,1,44.35,Cola,Cold Drinks & Juices,"Basu, Rout and Mistry",44.35,63.36,30.0,180,20,93,89617089,2024-05-23 03:21:47,2024-05-23 03:37:47,2024-05-23 03:40:47,On Time,44.35,UPI,20246,974,Kamala Apte,warjasnayar@example.org,913898334323,H.No. 63 Sarkar Circle Orai 521594,Bidhannagar,710095,2024-04-20,New,9,541.33
9907835880,432617,3,863.18,Baby Wipes,Baby Care,Dora-Pillai,863.18,1233.11,30.0,365,17,97,67340606,2024-10-15 15:50:00,2024-10-15 16:09:00,2024-10-15 16:07:00,On Time,2589.54,Card,66363,3705,Onkar Arya,lekharadhakrishnan@example.org,919744838836,"H.No. 08, Goda Street Madurai 153185",Tirunelveli,991020,2024-06-20,Premium,6,263.58
3396210655,700048,3,141.28,Dish Soap,Household Care,Khalsa-Bhavsar,141.28,188.37,25.0,365,25,98,52075070,2023-10-24 02:12:18,2023-10-24 02:28:18,2023-10-24 02:25:18,On Time,423.84000000000003,UPI,46263,73,Vedika Muni,kdate@example.com,914610802746,62/746 Banik Nagar Thiruvananthapuram 557615,Kadapa,761787,2023-08-31,Regular,8,638.6
3000018472,70969,2,631.7,Carrots,Fruits & Vegetables,Mohan Group,631.7,842.27,25.0,3,25,96,24104630,2024-08-18 05:31:01,2024-08-18 05:48:01,2024-08-18 05:49:01,On Time,1263.4,Card,63482,8855,Jonathan Deo,tanvi11@example.org,915071245367,84/257 Zachariah Road Pune-664139,Jaipur,670567,2024-01-14,Premium,13,448.52
7166339556,667163,1,441.2,Orange Juice,Cold Drinks & Juices,Palla LLC,441.2,630.29,30.0,180,25,72,6319646,2024-06-22 07:50:15,2024-06-22 08:08:15,2024-06-22 08:06:15,On Time,441.2,Cash,79368,543,Rehaan Suresh,ryan15@example.com,915773547026,"38, Chandran Chowk Phusro 940532",Udupi,413954,2024-02-20,Regular,9,518.17
2194351161,561860,3,874.78,Orange Juice,Cold Drinks & Juices,Gupta Ltd,874.78,1249.69,30.0,180,21,90,22800586,2023-05-09 11:41:54,2023-05-09 11:53:54,2023-05-09 11:51:54,On Time,2624.34,Cash,55557,7824,Jacob Lad,ramakrishnanchandresh@example.net,916720787687,"09, Varma Bareilly-794732",Bijapur,339864,2024-06-12,New,10,1332.02
3224986973,876139,3,415.75,Pulses,Grocery & Staples,Cherian-Dara,415.75,489.12,15.0,365,14,83,66761643,2024-02-16 07:42:13,2024-02-16 07:57:13,2024-02-16 07:58:13,On Time,1247.25,Wallet,24389,813,Samuel Mukherjee,wriddhishwagle@example.net,915802972983,63 Goel Zila Ichalkaranji 944267,Anand,695591,2023-05-07,Regular,20,1432.01
6882280967,305754,2,979.99,Frozen Vegetables,Instant & Frozen Food,Mammen-Hegde,979.99,1633.32,40.0,180,22,81,14472401,2023-09-15 15:55:38,2023-09-15 16:09:38,2023-09-15 16:11:38,On Time,1959.98,Card,56116,759,Ayaan Rege,dubeyekanta@example.com,913958916797,"625, Atwal Street Pudukkottai-889365",Thiruvananthapuram,481131,2024-04-30,Regular,1,208.09
8556188247,721521,3,417.39,Rice,Grocery & Staples,"Ramanathan, Agarwal and Baria",417.39,491.05,15.0,365,20,72,46623192,2023-10-05 18:10:58,2023-10-05 18:23:58,2023-10-05 18:21:58,On Time,1252.17,Card,41435,4376,Warinder Sastry,pallaraksha@example.com,913785653819,"H.No. 50, Uppal Marg Anantapur-558351",Nizamabad,232354,2024-10-22,New,6,1970.59
5236345617,613942,1,545.0,Pet Treats,Pet Care,"Dyal, Saraf and Goel",545.0,838.46,35.0,365,28,72,61851054,2023-09-28 01:47:50,2023-09-28 01:57:50,2023-09-28 01:57:50,On Time,545.0,Cash,34945,6664,Bhavya Tiwari,aarnav95@example.org,917984013881,H.No. 19 Solanki Street Kadapa-649070,Tadipatri,380443,2024-06-11,Regular,10,1154.65
5153146875,677169,1,261.03,Cough Syrup,Pharmacy,Char-Divan,261.03,326.29,20.0,365,12,77,31156674,2023-06-06 08:29:54,2023-06-06 08:48:54,2023-06-06 08:57:54,Slightly Delayed,261.03,Wallet,65057,4342,Aarav Jaggi,golalila@example.net,916561972279,"04/919 Vaidya Zila, Bettiah-369312",Jamnagar,457035,2024-04-07,Inactive,3,1552.42
2011151353,525531,3,831.1,Dog Food,Pet Care,Sandal PLC,831.1,1278.62,35.0,365,28,65,67908555,2024-05-15 03:44:23,2024-05-15 03:54:23,2024-05-15 03:51:23,On Time,2493.3,UPI,53602,399,Brinda Bahl,triptiatwal@example.org,910850246351,H.No. 808 Chakraborty Marg Bhopal 248842,Chittoor,757455,2023-04-21,New,16,1746.83
9880145668,433521,3,321.33,Diapers,Baby Care,Mahal Group,321.33,459.04,30.0,365,27,58,39317905,2024-02-28 16:49:31,2024-02-28 17:08:31,2024-02-28 17:21:31,Slightly Delayed,963.99,UPI,94777,4181,Gagan Garg,wvarkey@example.com,913741950298,"763, Ben Zila, Hapur-382162",Hazaribagh,289050,2024-05-10,New,8,1546.54
2724264210,990993,3,263.7,Chocolates,Snacks & Munchies,Guha-Subramaniam,263.7,405.69,35.0,90,22,61,98687927,2024-10-24 16:22:22,2024-10-24 16:35:22,2024-10-24 16:48:22,Slightly Delayed,791.0999999999999,Wallet,6735,6773,Yachana Brar,xlanka@example.com,919571032894,"92/339, Kar Saharsa-001690",Pali,337430,2023-09-23,Premium,6,825.55
871734663,4452,1,169.88,Baby Wipes,Baby Care,Morar-Mistry,169.88,242.69,30.0,365,27,100,93321933,2024-06-03 01:50:59,2024-06-03 02:10:59,2024-06-03 02:22:59,Slightly Delayed,169.88,Wallet,57171,9673,Xalak Sangha,wallawahab@example.net,915009857342,800 Sura Marg Darbhanga 901631,Ozhukarai,381931,2024-03-17,Inactive,10,566.42
3883638432,89084,1,598.83,Milk,Dairy & Breakfast,"Wali, Virk and Iyer",598.83,748.54,20.0,7,27,74,6245778,2023-07-26 03:44:48,2023-07-26 03:54:48,2023-07-26 04:20:48,Significantly Delayed,598.83,UPI,42306,8865,Reva Shanker,edhitha04@example.org,915282895141,"H.No. 716 Ram Marg, Kakinada 548086",Guntakal,850565,2024-01-11,Premium,17,1779.46
1282422181,478531,1,825.46,Carrots,Fruits & Vegetables,Uppal Group,825.46,1100.61,25.0,3,24,90,188838,2024-02-19 14:40:22,2024-02-19 14:52:22,2024-02-19 14:59:22,Slightly Delayed,825.46,UPI,1443,9970,Idika Basu,deepakhanna@example.com,914955579642,"67, Karan Chowk Katihar 496332",Madanapalle,566155,2024-07-16,Inactive,12,799.11
4500802008,228286,3,179.08,Cola,Cold Drinks & Juices,Bhattacharyya PLC,179.08,255.83,30.0,180,26,79,41164215,2024-06-17 05:46:01,2024-06-17 06:03:01,2024-06-17 06:06:01,On Time,537.24,Cash,74327,5152,Lucky Savant,lakshminaidu@example.org,919045420974,"H.No. 252 Patil Road, Malda 892708",Secunderabad,907316,2023-03-23,Premium,15,1304.24
8209715885,807452,2,144.19,Pulses,Grocery & Staples,Naik Ltd,144.19,169.64,15.0,365,27,61,17597449,2023-05-25 15:23:42,2023-05-25 15:40:42,2023-05-25 15:41:42,On Time,288.38,Card,94880,6096,Umang Dhingra,pprabhakar@example.com,916003995803,"47 Patil Circle, Srikakulam 796222",Guna,433729,2023-04-06,Inactive,15,229.4
9391482926,490602,3,549.47,Sugar,Grocery & Staples,Raghavan Inc,549.47,646.44,15.0,365,20,71,56352626,2023-09-12 03:03:03,2023-09-12 03:18:03,2023-09-12 03:27:03,Slightly Delayed,1648.41,Cash,36274,9151,Liam Palan,shravya32@example.org,913874045143,"28/021 Goyal Street, Haridwar 710996",Nagercoil,219851,2023-06-29,Regular,10,1574.59
7217765772,672059,1,672.73,Toothpaste,Personal Care,Kaur-Gola,672.73,1034.97,35.0,365,25,81,5238055,2024-07-05 14:03:12,2024-07-05 14:22:12,2024-07-05 14:25:12,On Time,672.73,Wallet,12036,3866,Chandani D’Alia,sahninandini@example.net,910748552789,"H.No. 37 Balakrishnan, Raurkela Industrial Township-608642",Guntur,745044,2024-01-29,Regular,3,1166.67
7848556658,36412,3,397.68,Dish Soap,Household Care,Muni-Shankar,397.68,530.24,25.0,365,27,92,97191387,2024-04-27 11:27:23,2024-04-27 11:41:23,2024-04-27 11:38:23,On Time,1193.04,UPI,34490,1924,Chavvi Bhatia,vmall@example.org,919266633731,"43/75 Dalal Ganj, Moradabad-771813",Madurai,866334,2023-06-03,Premium,3,853.44
9000851345,623234,3,329.79,Frozen Biryani,Instant & Frozen Food,Chakrabarti-Batra,329.79,549.65,40.0,180,13,72,81822494,2024-03-10 16:58:45,2024-03-10 17:11:45,2024-03-10 17:16:45,On Time,989.3700000000001,Cash,86432,8857,Dominic Verma,lucky44@example.org,910830410076,"540, Chandra Path, Dehradun-294311",Sri Ganganagar,342395,2024-07-14,New,9,1284.68
3019634875,118820,1,12.32,Iced Tea,Cold Drinks & Juices,"Warrior, Ravel and Amble",12.32,17.6,30.0,180,12,61,58170168,2024-10-29 19:38:02,2024-10-29 19:54:02,2024-10-29 19:53:02,On Time,12.32,UPI,76065,3385,Urmi Bansal,vamakshiramachandran@example.org,918168193739,"497 Madan, Anantapuram-223901",Sasaram,480016,2023-08-03,Premium,16,757.56
7013612817,237083,2,577.13,Cough Syrup,Pharmacy,Hayer-Banerjee,577.13,721.41,20.0,365,24,86,22036818,2023-09-09 08:10:47,2023-09-09 08:28:47,2023-09-09 08:54:47,Significantly Delayed,1154.26,Cash,74574,9892,Yatan Yogi,sandhurishi@example.org,910180661597,30/023 Bail Jabalpur 182539,Hindupur,19178,2023-11-14,New,5,1732.02
59461109,991434,3,237.62,Cookies,Snacks & Munchies,Mital-Oza,237.62,365.57,35.0,90,12,87,67708491,2023-05-06 13:44:41,2023-05-06 13:55:41,2023-05-06 13:55:41,On Time,712.86,UPI,48662,5800,Dalbir Kata,triyaswamy@example.com,916516137557,"092, Chowdhury Path, Srinagar-492392",Patiala,872616,2024-10-12,Inactive,10,586.96
740245864,901144,2,340.36,Sugar,Grocery & Staples,Deo-Kamdar,340.36,400.42,15.0,365,12,71,45659330,2023-05-18 10:58:35,2023-05-18 11:12:35,2023-05-18 11:11:35,On Time,680.72,Card,17264,7006,Jackson Sandal,leena40@example.net,913923091063,"H.No. 607 Kar Nagar, Maheshtala 129369",Gwalior,236335,2024-07-28,New,19,1364.9
8432648823,26060,2,342.94,Vitamins,Pharmacy,Shah and Sons,342.94,428.67,20.0,365,25,57,69364309,2023-05-19 07:31:48,2023-05-19 07:42:48,2023-05-19 07:45:48,On Time,685.88,Card,91242,1938,Bhavini Chokshi,atimunshi@example.com,918588590346,"15/74 Dutta Circle, Faridabad-491312",Haridwar,55710,2024-09-22,Regular,6,636.83
5863164527,433521,1,321.33,Diapers,Baby Care,Mahal Group,321.33,459.04,30.0,365,27,58,38671747,2023-11-13 17:50:55,2023-11-13 18:08:55,2023-11-13 18:16:55,Slightly Delayed,321.33,Wallet,26359,5908,Falan Acharya,varenya53@example.com,919757061756,"H.No. 49, Chahal Road Medininagar 760903",Rajahmundry,758751,2023-11-05,New,16,1681.18
8615999186,6405,2,236.51,Baby Food,Baby Care,Kashyap-Reddy,236.51,337.87,30.0,365,11,81,96001315,2024-09-08 20:23:37,2024-09-08 20:34:37,2024-09-08 20:35:37,On Time,473.02,Cash,77204,5925,Jhalak Naidu,charles11@example.net,915040462753,"47/342, Bahl, Pune-221043",Bihar Sharif,429696,2024-02-15,Inactive,19,1628.45
1743268828,9436,1,88.43,Toothpaste,Personal Care,Naidu PLC,88.43,136.05,35.0,365,19,76,53332493,2024-05-02 18:06:34,2024-05-02 18:24:34,2024-05-02 18:29:34,On Time,88.43,Wallet,78986,959,Anirudh Bose,kamya09@example.org,912245627338,13 Rege Zila Gulbarga-345640,Surendranagar Dudhrej,54821,2023-06-30,New,19,1678.4
5475369740,133542,2,68.49,Detergent,Household Care,Edwin-Lall,68.49,91.32,25.0,365,21,72,49433260,2024-05-12 05:49:07,2024-05-12 06:03:07,2024-05-12 06:04:07,On Time,136.98,Wallet,16243,9184,Abhiram Wason,fdevan@example.com,919416031730,"15 Sabharwal Marg, Aurangabad 966257",Hospet,246851,2024-05-20,Premium,17,307.03
6520584496,820973,3,114.52,Baby Wipes,Baby Care,Lall LLC,114.52,163.6,30.0,365,29,56,67215939,2023-10-24 05:26:59,2023-10-24 05:46:59,2023-10-24 06:03:59,Significantly Delayed,343.56,Card,79790,1697,Dominic Viswanathan,tatakala@example.com,918298265101,"31/897 Nigam Zila, Satna-184043",Erode,699508,2024-01-03,New,12,1427.91
3854394048,300159,2,44.35,Cola,Cold Drinks & Juices,"Basu, Rout and Mistry",44.35,63.36,30.0,180,20,93,89531595,2023-10-15 20:31:09,2023-10-15 20:44:09,2023-10-15 20:40:09,On Time,88.7,Wallet,83316,3107,Balvan Bera,sankaranindali@example.net,914682859844,"457, Yohannan Nagar Bardhaman-370968",Jammu,894540,2023-08-13,Regular,6,1385.2
4105779656,243235,3,109.03,Cat Food,Pet Care,Batta Inc,109.03,167.74,35.0,365,14,71,58644651,2024-04-02 17:11:26,2024-04-02 17:24:26,2024-04-02 17:28:26,On Time,327.09000000000003,Card,41188,8329,Gaurangi Vala,mohantyidika@example.net,910246397265,"69, Nayak Path Thanjavur-153372",Secunderabad,274378,2024-05-10,New,13,646.92
5960266785,760684,3,71.6,Rice,Grocery & Staples,Kanda-Gupta,71.6,84.24,15.0,365,14,64,97419742,2023-11-21 05:59:29,2023-11-21 06:18:29,2023-11-21 06:15:29,On Time,214.79999999999998,Wallet,88310,5546,Wishi Doshi,gauri61@example.com,919351162452,"290, Chad Street, Shahjahanpur-216192",Adoni,603224,2023-10-09,Inactive,7,1663.04
7380998329,621677,3,317.8,Frozen Biryani,Instant & Frozen Food,Sabharwal-Mital,317.8,529.67,40.0,180,15,71,96989204,2023-07-29 21:02:03,2023-07-29 21:16:03,2023-07-29 21:16:03,On Time,953.4000000000001,Wallet,14278,3963,Nimrat Kalita,yparsa@example.net,913492728081,"46/171, Mangat Road Maheshtala 453232",Deoghar,952634,2024-06-24,Regular,5,1844.33
460625201,131748,1,81.35,Dog Food,Pet Care,"Shroff, Wason and Dugar",81.35,125.15,35.0,365,30,53,26716400,2024-05-17 02:28:25,2024-05-17 02:46:25,2024-05-17 02:44:25,On Time,81.35,UPI,34818,6314,Yamini Dey,neelima32@example.com,916969850891,"95/118, Datta Circle Farrukhabad-619262",Morena,89227,2023-07-12,Premium,19,1179.28
5442705208,739534,2,994.56,Toilet Cleaner,Household Care,"Gera, Narang and Karpe",994.56,1326.08,25.0,365,14,59,38420886,2024-08-27 03:15:33,2024-08-27 03:32:33,2024-08-27 03:27:33,On Time,1989.12,Cash,53708,3642,Nidra Date,uhora@example.org,910156459577,"H.No. 06, Talwar Ganj Singrauli 304396",Sonipat,695663,2023-04-08,New,20,1180.95
643302284,726958,3,887.48,Cat Food,Pet Care,Doctor-Patla,887.48,1365.35,35.0,365,18,79,24153726,2024-05-30 22:57:11,2024-05-30 23:14:11,2024-05-30 23:25:11,Slightly Delayed,2662.44,UPI,92172,5863,Azad Sachdev,ugara@example.net,917096057254,68/08 Dube Zila Ambala-132424,Orai,411944,2024-06-19,Premium,16,546.12
6141016209,451812,2,530.85,Pain Reliever,Pharmacy,"Batra, Sant and Mandal",530.85,663.56,20.0,365,29,63,20469626,2024-04-13 18:07:18,2024-04-13 18:25:18,2024-04-13 18:25:18,On Time,1061.7,Cash,66040,9283,Tanish Ghose,barkhasawhney@example.net,914972485764,"01 Palla, Ahmedabad 612378",Guntakal,304902,2023-12-26,Regular,9,1250.28
4058658914,937542,3,97.04,Wheat Flour,Grocery & Staples,Khurana and Sons,97.04,114.16,15.0,365,28,93,96001315,2024-02-09 09:28:42,2024-02-09 09:48:42,2024-02-09 09:48:42,On Time,291.12,Cash,15833,2679,Jhalak Naidu,charles11@example.net,915040462753,"47/342, Bahl, Pune-221043",Bihar Sharif,429696,2024-02-15,Inactive,19,1628.45
4731454539,140154,3,171.2,Shampoo,Personal Care,Malhotra LLC,171.2,263.38,35.0,365,24,59,62419778,2024-01-05 06:57:10,2024-01-05 07:09:10,2024-01-05 07:09:10,On Time,513.5999999999999,Card,57976,4463,Frederick Subramaniam,girish83@example.com,918047592542,"940, Nair Street Medininagar 829782",Jamnagar,657089,2024-08-23,Premium,12,1083.95
148408710,448752,2,160.07,Toilet Cleaner,Household Care,Batta-Doctor,160.07,213.43,25.0,365,23,96,60565603,2024-01-01 01:57:47,2024-01-01 02:13:47,2024-01-01 02:17:47,On Time,320.14,Wallet,15102,6403,Ladli Tara,kallawaida@example.com,917749450638,"H.No. 51 Sampath Nagar, Bellary 602969",Madhyamgram,390752,2024-07-18,New,11,949.6
3263142674,969851,1,340.66,Frozen Vegetables,Instant & Frozen Food,"Kara, Sodhi and Bassi",340.66,567.77,40.0,180,27,64,12455156,2024-01-30 08:20:13,2024-01-30 08:30:13,2024-01-30 08:31:13,On Time,340.66,Card,63585,8822,Ijaya Agrawal,anirudh89@example.com,910402868008,"51, Kari Nagar, Tenali-778804",Eluru,317047,2023-04-03,Inactive,16,1139.56
9591201821,146840,3,786.85,Bread,Dairy & Breakfast,"Bains, Deol and Vaidya",786.85,983.56,20.0,7,19,89,38478423,2023-11-12 20:19:56,2023-11-12 20:39:56,2023-11-12 20:52:56,Slightly Delayed,2360.55,Card,87917,8617,Theodore Doctor,thomasdin@example.org,910273723560,"H.No. 40, Wason Ganj, Amaravati-597149",Nellore,156234,2024-03-29,Premium,3,263.3
2227944524,914071,1,296.94,Chips,Snacks & Munchies,Datta Ltd,296.94,456.83,35.0,90,25,90,93938425,2023-06-07 08:48:45,2023-06-07 09:02:45,2023-06-07 09:06:45,On Time,296.94,Card,30179,8339,Darpan Goyal,nitaratara@example.net,918102872624,"64, Borra Chowk Gandhidham-484636",Nagercoil,553703,2024-04-19,Regular,10,1735.57
2307375554,328457,1,858.57,Mango Drink,Cold Drinks & Juices,Hayre-Shere,858.57,1226.53,30.0,180,12,76,95768401,2024-01-31 15:32:00,2024-01-31 15:49:00,2024-01-31 16:01:00,Slightly Delayed,858.57,UPI,73572,1653,Jyoti Pau,varughesedayamai@example.org,912484526832,"14/790, Ramesh Nagar Amravati 506114",Kadapa,760525,2024-11-03,Inactive,8,590.36
8521887524,131937,3,287.81,Frozen Pizza,Instant & Frozen Food,"Varkey, Devi and Ganguly",287.81,479.68,40.0,180,18,68,5961261,2024-04-13 14:08:15,2024-04-13 14:21:15,2024-04-13 14:34:15,Slightly Delayed,863.4300000000001,Wallet,77426,1585,Vrishti Memon,brijeshwable@example.net,918367807648,"66/405 Talwar Ganj, Tiruchirappalli-116372",Varanasi,113744,2023-06-28,Premium,17,309.79
3298709387,604184,1,397.55,Toilet Cleaner,Household Care,"Gaba, Sodhi and Choudhary",397.55,530.07,25.0,365,24,84,22321208,2023-07-01 06:00:58,2023-07-01 06:19:58,2023-07-01 06:24:58,On Time,397.55,Card,86131,8715,Pratyush Bedi,praneel86@example.net,913108657015,74/583 Kapoor Nagar Buxar-561567,Ballia,740752,2024-10-02,Regular,18,558.66
8608686211,336847,3,936.98,Toilet Cleaner,Household Care,"Dayal, Mammen and More",936.98,1249.31,25.0,365,17,55,29689766,2023-07-27 05:09:13,2023-07-27 05:21:13,2023-07-27 05:32:13,Slightly Delayed,2810.94,Cash,95050,1761,Pallavi Kala,madhav18@example.org,910804509973,"H.No. 983 Setty Path, Mira-Bhayandar 331770",Tenali,243885,2023-03-20,New,14,967.01
5125482761,118820,3,12.32,Iced Tea,Cold Drinks & Juices,"Warrior, Ravel and Amble",12.32,17.6,30.0,180,12,61,89531595,2023-05-28 07:20:31,2023-05-28 07:30:31,2023-05-28 07:40:31,Slightly Delayed,36.96,UPI,85795,7584,Balvan Bera,sankaranindali@example.net,914682859844,"457, Yohannan Nagar Bardhaman-370968",Jammu,894540,2023-08-13,Regular,6,1385.2
7388146343,721521,2,417.39,Rice,Grocery & Staples,"Ramanathan, Agarwal and Baria",417.39,491.05,15.0,365,20,72,78806824,2023-09-24 11:44:47,2023-09-24 11:58:47,2023-09-24 12:11:47,Slightly Delayed,834.78,Wallet,94498,5069,Yashawini Vasa,ekaraj06@example.org,918878699766,623 Thaman Chowk Vellore-331680,Guntakal,408800,2024-01-08,Premium,20,1027.41
